省份,年份,行政区划代码,总人口,城镇人口,乡村人口,0-14岁,15-64岁,65岁及以上,平均家庭规模,户数,城镇化率,乡村人口占比,0-14岁占比,15-64岁占比,65岁及以上占比
贵州,2010,520000.0,3479.0,1176.0,2303.0,865.05,2306.99,306.96,3.36,9286.0,0.3380281690140845,0.6619718309859155,0.24864903707962058,0.6631187122736418,0.08823225064673756
贵州,2011,520000.0,3530.0,1237.0,2293.0,852.99,2355.64,321.37,3.11,9236.0,0.35042492917847023,0.6495750708215298,0.2416402266288952,0.6673201133144475,0.09103966005665723
贵州,2012,520000.0,3587.0,1302.0,2285.0,823.98,2434.56,328.46,3.1,9288.0,0.3629774184555339,0.6370225815444661,0.22971285196543073,0.6787175913019236,0.09156955673264566
贵州,2013,520000.0,3632.0,1376.0,2256.0,802.29,2492.7,337.0,3.07,9296.0,0.3788546255506608,0.6211453744493393,0.22089482378854625,0.6863160792951541,0.0927863436123348
贵州,2014,520000.0,3677.0,1480.0,2197.0,812.6,2525.29,339.11,3.09,9075.0,0.4025020397062823,0.5974979602937177,0.22099537666576013,0.6867799836823497,0.09222463965189014
贵州,2015,520000.0,3708.0,1593.0,2115.0,824.81,2532.81,350.38,3.21,9031.0,0.42961165048543687,0.5703883495145631,0.22244066882416397,0.6830663430420711,0.09449298813376483
贵州,2016,520000.0,3758.0,1712.0,2046.0,837.03,2559.33,361.64,3.33,8986.0,0.4555614688664183,0.5444385311335816,0.22273283661522086,0.6810351250665247,0.09623203831825439
贵州,2017,520000.0,3803.0,1816.0,1987.0,809.72,2614.98,378.3,3.4,8704.0,0.4775177491454115,0.5224822508545884,0.2129161188535367,0.687609781751249,0.0994740993952143
贵州,2018,520000.0,3822.0,1893.0,1929.0,850.02,2538.52,433.46,3.26,9034.0,0.49529042386185246,0.5047095761381476,0.22240188383045525,0.6641862899005756,0.11341182626896912
贵州,2019,520000.0,3848.0,1981.0,1867.0,856.12,2546.3,445.58,3.17,8891.0,0.5148128898128899,0.4851871101871102,0.22248440748440748,0.6617203742203742,0.11579521829521829
贵州,2020,520000.0,3858.0,2051.0,1807.0,881.08,2527.57,449.35,3.1,10992.0,0.5316226023846553,0.46837739761534475,0.22837739761534476,0.6551503369621566,0.11647226542249871
贵州,2021,520000.0,3852.0,2093.0,1759.0,906.04,2492.84,453.12,3.03,13092.0,0.5433541017653167,0.45664589823468327,0.23521287642782968,0.6471547248182763,0.11763239875389409
贵州,2022,520000.0,3856.0,2114.0,1742.0,889.52,2498.98,467.5,3.11,12451.0,0.5482365145228216,0.45176348547717843,0.23068464730290456,0.6480757261410789,0.1212396265560166
贵州,2023,520000.0,3865.0,2162.0,1703.0,869.45,2500.18,495.36,3.21,12615.0,0.559379042690815,0.440620957309185,0.22495472186287194,0.6468771021992238,0.12816558861578267
贵州,2024,520000.0,3860.0,2186.69,1673.0,845.19,2516.73,498.08,2.83,13964.0,0.5665,0.433419689119171,0.21896113989637306,0.6520025906735751,0.1290362694300518
辽宁,2000,210000.0,4238.0,2372.2,1865.8,603.72,3309.15,325.13,3.22,13040.0,0.5597451628126474,0.44025483718735253,0.14245398773006135,0.7808282208588957,0.07671779141104294
辽宁,2001,210000.0,4194.0,2406.28,1787.72,594.88,3267.3,331.82,3.18,13152.0,0.5737434430138293,0.4262565569861707,0.1418407248450167,0.7790414878397711,0.07911778731521221
辽宁,2002,210000.0,4194.0,2440.36,1753.64,658.21,3196.1,339.69,3.14,13264.0,0.5818693371483071,0.4181306628516929,0.15694086790653314,0.7620648545541249,0.08099427753934192
辽宁,2003,210000.0,4210.0,2474.44,1735.56,618.9,3182.55,408.55,3.1,13376.0,0.5877529691211402,0.41224703087885983,0.14700712589073633,0.7559501187648456,0.09704275534441806
辽宁,2004,210000.0,4217.0,2508.52,1708.48,586.38,3231.7,398.92,3.13,13133.0,0.594858904434432,0.40514109556556793,0.13905145838273655,0.7663504861275788,0.09459805548968461
辽宁,2005,210000.0,4221.0,2478.0,1743.0,560.73,3234.65,425.63,3.04,13197.0,0.5870646766169154,0.4129353233830846,0.13284292821606256,0.7663231461738924,0.10083629471689173
辽宁,2006,210000.0,4271.0,2519.0,1752.0,535.07,3283.59,452.33,2.94,13261.0,0.5897916178880824,0.41020838211191757,0.12527979395926014,0.768810583001639,0.10590728166705689
辽宁,2007,210000.0,4298.0,2544.0,1754.0,544.83,3296.11,457.05,2.91,13479.0,0.591903210795719,0.40809678920428105,0.12676361098185204,0.7668939041414612,0.10634015821312238
辽宁,2008,210000.0,4315.0,2591.0,1724.0,523.38,3302.54,489.07,2.84,13728.0,0.6004634994206257,0.3995365005793743,0.12129316338354577,0.7653626882966397,0.11334183082271147
辽宁,2009,210000.0,4341.0,2620.0,1721.0,479.3,3362.53,499.18,2.86,13398.0,0.6035475696844045,0.39645243031559546,0.11041234738539507,0.7745980188896568,0.11499193734162635
辽宁,2010,210000.0,4374.9,2717.0,1658.0,488.38,3401.07,485.45,2.79,13545.0,0.6210427666918101,0.378980090973508,0.11163226588036299,0.7774051978330935,0.1109625362865437
辽宁,2011,210000.0,4379.0,2805.0,1574.0,497.46,3409.81,471.73,2.72,13691.0,0.640557204841288,0.359442795158712,0.11360127883078328,0.7786732130623429,0.10772550810687372
辽宁,2012,210000.0,4375.0,2872.0,1503.0,454.2,3486.07,434.73,2.69,13129.0,0.6564571428571429,0.34354285714285715,0.10381714285714286,0.7968160000000001,0.09936685714285715
辽宁,2013,210000.0,4365.0,2901.0,1464.0,454.68,3464.43,445.89,2.72,13106.0,0.6646048109965635,0.3353951890034364,0.10416494845360826,0.7936838487972508,0.10215120274914088
辽宁,2014,210000.0,4358.0,2922.0,1436.0,447.26,3380.74,530.0,2.63,13670.0,0.6704910509407985,0.3295089490592015,0.10262964662689307,0.7757549334557136,0.1216154199173933
辽宁,2015,210000.0,4338.0,2952.0,1386.0,453.74,3333.15,551.11,2.69,13530.0,0.6804979253112033,0.31950207468879666,0.10459658828953435,0.7683609958506225,0.12704241585984324
辽宁,2016,210000.0,4327.0,2980.0,1347.0,460.22,3294.57,572.21,2.74,13389.0,0.6886988675756875,0.31130113242431245,0.10636006470996072,0.7613981973653802,0.13224173792465913
辽宁,2017,210000.0,4312.0,2996.0,1316.0,437.56,3267.54,606.9,2.65,13483.0,0.6948051948051948,0.3051948051948052,0.10147495361781077,0.757778293135436,0.14074675324675323
辽宁,2018,210000.0,4291.0,3015.0,1276.0,435.54,3212.86,642.6,2.55,13885.0,0.7026334187835004,0.29736658121649967,0.10150081566068515,0.7487438825448613,0.1497553017944535
辽宁,2019,210000.0,4277.0,3046.0,1231.0,436.05,3159.9,681.05,2.54,13297.0,0.7121814355856909,0.2878185644143091,0.10195230301613281,0.7388122515782091,0.15923544540565815
辽宁,2020,210000.0,4255.0,3070.0,1185.0,445.77,3071.09,738.15,2.46,15959.0,0.7215041128084606,0.2784958871915394,0.1047638072855464,0.7217602820211516,0.17347826086956522
辽宁,2021,210000.0,4229.0,3079.0,1150.0,455.49,2978.27,795.24,2.37,18620.0,0.7280681012059589,0.27193189879404117,0.10770631354930243,0.7042492314968077,0.1880444549538898
辽宁,2022,210000.0,4197.0,3064.0,1133.0,437.17,2919.77,840.06,2.38,17728.0,0.7300452704312604,0.26995472956873956,0.10416249702168216,0.6956802477960448,0.20015725518227304
辽宁,2023,210000.0,4182.0,3074.0,1108.0,423.18,2878.19,880.64,2.39,18189.0,0.7350549976087997,0.2649450023912004,0.10119081779053085,0.6882329029172645,0.21057867049258727
辽宁,2024,210000.0,4155.0,3082.18,1073.0,409.07,2835.88,910.05,2.2,19406.0,0.7418002406738868,0.25824308062575213,0.09845246690734055,0.6825222623345367,0.21902527075812273
重庆,2000,500000.0,2849.0,955.31,1893.69,559.77,2007.39,281.84,3.19,9587.0,0.3353141453141453,0.6646858546858547,0.19647946647946649,0.7045945945945946,0.09892593892593891
重庆,2001,500000.0,2829.0,1016.24,1812.76,555.68,1989.45,283.87,3.27,9376.0,0.35922234004948744,0.6407776599505125,0.19642276422764227,0.7032343584305408,0.10034287734181689
重庆,2002,500000.0,2814.0,1077.17,1736.83,552.19,2004.44,257.37,3.35,9165.0,0.3827896233120114,0.6172103766879886,0.19622956645344708,0.7123098791755509,0.09146055437100213
重庆,2003,500000.0,2803.0,1138.09,1664.91,526.41,2018.13,258.46,3.43,8954.0,0.4060256867641812,0.5939743132358188,0.18780235462004993,0.7199892971815912,0.0922083481983589
重庆,2004,500000.0,2793.0,1199.02,1593.98,582.95,1890.28,319.77,2.92,10477.0,0.42929466523451487,0.5707053347654851,0.20871822413175797,0.6767919799498747,0.11448979591836735
重庆,2005,500000.0,2798.0,1265.0,1533.0,564.61,1912.78,320.61,2.95,9595.0,0.452108649035025,0.547891350964975,0.20179056468906362,0.6836240171551108,0.1145854181558256
重庆,2006,500000.0,2808.0,1311.0,1497.0,546.27,1940.28,321.45,2.98,8712.0,0.4668803418803419,0.5331196581196581,0.19454059829059828,0.690982905982906,0.11447649572649572
重庆,2007,500000.0,2816.0,1360.0,1456.0,532.94,1954.06,329.0,2.91,8883.0,0.48295454545454547,0.5170454545454546,0.18925426136363638,0.6939133522727272,0.11683238636363637
重庆,2008,500000.0,2839.0,1419.0,1420.0,539.79,1959.68,339.52,2.88,8852.0,0.49982388164846775,0.5001761183515322,0.19013384994716448,0.6902712222613596,0.11959140542444523
重庆,2009,500000.0,2859.0,1475.0,1384.0,525.69,2002.34,330.97,2.75,9136.0,0.5159146554739419,0.48408534452605806,0.18387198321091291,0.7003637635536901,0.115764253235397
重庆,2010,500000.0,2885.0,1529.0,1355.0,499.0,2037.72,348.28,2.77,8962.0,0.5299826689774697,0.4696707105719237,0.1729636048526863,0.706315424610052,0.12072097053726169
重庆,2011,500000.0,2944.0,1619.0,1325.0,472.31,2106.1,365.59,2.78,8787.0,0.5499320652173914,0.4500679347826087,0.1604313858695652,0.7153872282608695,0.1241813858695652
重庆,2012,500000.0,2975.0,1685.0,1290.0,488.63,2102.46,383.91,2.67,9081.0,0.5663865546218487,0.4336134453781513,0.1642453781512605,0.706709243697479,0.12904537815126052
重庆,2013,500000.0,3011.0,1755.0,1256.0,469.75,2142.38,398.87,2.66,9071.0,0.582862836267021,0.4171371637329791,0.1560112919295915,0.7115177681833278,0.1324709398870807
重庆,2014,500000.0,3043.0,1818.0,1225.0,464.31,2148.88,429.8,2.72,8952.0,0.5974367400591521,0.40256325994084785,0.15258297732500822,0.7061715412421953,0.14124219520210318
重庆,2015,500000.0,3070.0,1887.0,1183.0,472.4,2165.5,432.09,2.74,9080.5,0.614657980456026,0.38534201954397396,0.15387622149837132,0.7053745928338763,0.1407459283387622
重庆,2016,500000.0,3110.0,1970.0,1140.0,480.49,2195.13,434.38,2.75,9209.0,0.6334405144694534,0.3665594855305466,0.1544983922829582,0.7058295819935692,0.13967202572347268
重庆,2017,500000.0,3144.0,2044.0,1100.0,515.44,2179.63,448.93,2.78,9099.0,0.6501272264631043,0.34987277353689566,0.16394402035623412,0.6932665394402036,0.14278944020356235
重庆,2018,500000.0,3163.0,2107.0,1056.0,535.51,2169.78,457.71,2.9,8685.0,0.6661397407524502,0.3338602592475498,0.16930445779323428,0.6859879860891559,0.14470755611760985
重庆,2019,500000.0,3188.0,2175.0,1013.0,534.94,2163.78,489.29,2.82,8584.0,0.6822459222082811,0.31775407779171894,0.16779799247176916,0.6787264742785446,0.15347867001254706
重庆,2020,500000.0,3209.0,2229.0,980.0,512.76,2166.42,529.83,2.73,10624.0,0.69460891243378,0.30539108756622,0.15978809598005608,0.6751075101277657,0.16510751012776567
重庆,2021,500000.0,3212.0,2259.0,953.0,490.58,2151.06,570.36,2.63,12663.0,0.7033001245330013,0.2966998754669988,0.152733499377335,0.6696948941469489,0.17757160647571607
重庆,2022,500000.0,3213.0,2280.0,933.0,468.08,2156.87,588.05,2.6,12267.0,0.7096171802054155,0.2903828197945845,0.14568316215375038,0.6712947401182695,0.18302209772798006
重庆,2023,500000.0,3191.0,2287.0,904.0,446.08,2141.58,603.35,2.63,12534.0,0.716703227828267,0.283296772171733,0.13979316828580382,0.671131306800376,0.18907865872767157
重庆,2024,500000.0,3190.0,2301.27,889.0,429.59,2158.54,601.87,2.5,12950.0,0.7214012539184953,0.2786833855799373,0.13466771159874608,0.6766583072100313,0.18867398119122258
陕西,2000,610000.0,3644.0,1032.89,2611.11,796.44,2610.06,237.49,3.95,6457.0,0.28344950603732166,0.7165504939626784,0.21856201975850714,0.7162623490669594,0.0651728869374314
陕西,2001,610000.0,3653.0,1102.74,2550.26,790.69,2622.93,239.39,3.96,6442.0,0.30187243361620586,0.6981275663837943,0.2164494935669313,0.7180208048179578,0.06553243909115795
陕西,2002,610000.0,3662.0,1172.59,2489.41,884.61,2546.74,230.65,3.97,6427.0,0.320204806116876,0.6797951938831239,0.24156471873293284,0.6954505734571272,0.06298470780993992
陕西,2003,610000.0,3672.0,1242.43,2429.57,843.78,2583.21,245.01,3.98,6412.0,0.3383523965141612,0.6616476034858388,0.2297875816993464,0.7034885620915032,0.06672385620915032
陕西,2004,610000.0,3681.0,1312.28,2368.72,812.9,2624.86,243.25,3.93,6468.0,0.3565009508285792,0.6434990491714208,0.22083672914968758,0.7130834012496604,0.06608258625373539
陕西,2005,610000.0,3690.0,1374.0,2316.0,809.27,2622.4,258.33,3.83,6479.0,0.3723577235772358,0.6276422764227643,0.21931436314363142,0.7106775067750678,0.07000813008130082
陕西,2006,610000.0,3699.0,1447.0,2252.0,805.65,2619.94,273.41,3.72,6489.0,0.3911868072452014,0.6088131927547986,0.21780210867802108,0.7082833198161665,0.07391457150581239
陕西,2007,610000.0,3708.0,1506.0,2202.0,767.72,2650.16,290.12,3.69,6496.0,0.40614886731391586,0.5938511326860841,0.20704422869471414,0.7147141316073354,0.07824163969795038
陕西,2008,610000.0,3718.0,1565.0,2153.0,767.25,2647.08,303.67,3.6,6594.0,0.4209252286175363,0.5790747713824637,0.20636094674556213,0.7119634211941904,0.08167563206024744
陕西,2009,610000.0,3727.0,1621.0,2106.0,703.84,2712.33,310.84,3.58,6541.0,0.4349342634826939,0.5650657365173062,0.18884894016635365,0.7277515427958143,0.08340220016098739
陕西,2010,610000.0,3735.0,1709.0,2026.0,669.59,2742.34,323.06,3.41,6610.0,0.45756358768406963,0.5424364123159304,0.1792744310575636,0.734227576974565,0.08649531459170014
陕西,2011,610000.0,3765.0,1783.0,1982.0,635.35,2794.36,335.29,3.24,6679.0,0.4735723771580345,0.5264276228419654,0.16875166002656042,0.7421938911022576,0.08905444887118194
陕西,2012,610000.0,3787.0,1883.0,1904.0,626.85,2810.27,349.88,3.22,6593.0,0.49722735674676527,0.5027726432532348,0.1655268022181146,0.7420834433588592,0.09238975442302615
陕西,2013,610000.0,3804.0,1962.0,1842.0,643.13,2822.61,338.26,3.35,6280.0,0.5157728706624606,0.4842271293375394,0.16906677181913776,0.7420110410094638,0.08892218717139852
陕西,2014,610000.0,3827.0,2029.0,1798.0,626.5,2858.62,341.89,3.35,6257.0,0.5301802978834597,0.4698197021165404,0.16370525215573556,0.7469610661092239,0.08933629474784426
陕西,2015,610000.0,3846.0,2105.0,1741.0,641.81,2840.41,363.78,3.4,6316.0,0.547321892875715,0.45267810712428497,0.1668772750910036,0.7385361414456578,0.09458658346333852
陕西,2016,610000.0,3874.0,2185.0,1689.0,657.13,2831.2,385.68,3.45,6374.0,0.5640165203923593,0.43598347960764067,0.16962570986060918,0.7308208569953536,0.09955601445534332
陕西,2017,610000.0,3904.0,2267.0,1637.0,684.99,2815.82,403.18,3.35,6479.0,0.5806864754098361,0.4193135245901639,0.17545850409836067,0.7212653688524591,0.10327356557377049
陕西,2018,610000.0,3931.0,2345.0,1586.0,691.48,2794.67,444.85,3.43,6265.0,0.5965403205291274,0.4034596794708726,0.17590435003815824,0.710931060798779,0.11316458916306284
陕西,2019,610000.0,3944.0,2417.0,1527.0,674.51,2815.35,454.15,3.35,6105.0,0.6128296146044625,0.38717038539553755,0.17102180527383368,0.7138311359026369,0.11514959432048681
陕西,2020,610000.0,3955.0,2478.0,1477.0,716.04,2754.04,484.92,3.18,7377.0,0.6265486725663717,0.3734513274336283,0.18104677623261692,0.6963438685208596,0.12260935524652339
陕西,2021,610000.0,3954.0,2516.0,1438.0,757.57,2680.74,515.69,3.0,8648.0,0.6363176530096105,0.3636823469903895,0.1915958523014669,0.6779817905918057,0.13042235710672737
陕西,2022,610000.0,3956.0,2532.0,1424.0,740.4,2684.23,531.36,2.97,8476.0,0.6400404448938322,0.35995955510616784,0.1871587462082912,0.6785212335692619,0.13431749241658242
陕西,2023,610000.0,3952.0,2575.0,1377.0,727.67,2685.02,539.32,3.03,8431.0,0.6515688259109311,0.3484311740890688,0.18412702429149796,0.6794078947368422,0.1364676113360324
陕西,2024,610000.0,3953.0,2614.51,1338.0,708.88,2705.23,538.89,2.78,9019.0,0.6613989375158108,0.3384771059954465,0.1793270933468252,0.6843485960030357,0.13632431065013914
青海,2000,630000.0,517.0,156.34,360.66,137.19,352.43,27.38,3.8,1422.0,0.30239845261121856,0.6976015473887814,0.265357833655706,0.6816827852998066,0.05295938104448743
青海,2001,630000.0,523.0,165.99,357.01,136.02,359.23,27.74,3.78,1453.0,0.31738049713193117,0.6826195028680688,0.2600764818355641,0.6868642447418738,0.05304015296367112
青海,2002,630000.0,529.0,175.64,353.36,141.32,362.49,25.19,3.76,1484.0,0.33202268431001886,0.6679773156899811,0.2671455576559546,0.6852362948960302,0.047618147448015125
青海,2003,630000.0,534.0,185.3,348.7,140.54,363.03,30.43,3.74,1515.0,0.3470037453183521,0.6529962546816479,0.26318352059925093,0.6798314606741572,0.05698501872659176
青海,2004,630000.0,539.0,194.95,344.05,139.18,369.27,30.56,3.67,1542.0,0.36168831168831167,0.6383116883116884,0.25821892393320967,0.6851020408163265,0.056697588126159555
青海,2005,630000.0,543.0,213.0,330.0,135.66,375.73,31.6,3.67,1526.0,0.39226519337016574,0.6077348066298343,0.2498342541436464,0.6919521178637201,0.05819521178637201
青海,2006,630000.0,548.0,215.0,333.0,132.15,383.2,32.64,3.66,1509.0,0.39233576642335766,0.6076642335766423,0.24114963503649636,0.6992700729927007,0.05956204379562044
青海,2007,630000.0,552.0,221.0,331.0,129.56,387.99,34.45,3.64,1525.0,0.4003623188405797,0.5996376811594203,0.23471014492753622,0.7028804347826088,0.06240942028985508
青海,2008,630000.0,554.0,226.0,328.0,126.76,391.39,35.85,3.57,1549.0,0.40794223826714804,0.592057761732852,0.2288086642599278,0.7064801444043322,0.06471119133574008
青海,2009,630000.0,557.0,234.0,324.0,119.03,400.11,37.86,3.47,1582.0,0.42010771992818674,0.5816876122082585,0.2136983842010772,0.7183303411131059,0.06797127468581687
青海,2010,630000.0,563.0,252.0,311.0,118.94,409.59,34.47,3.39,1602.0,0.44760213143872113,0.5523978685612788,0.21126110124333924,0.7275133214920071,0.06122557726465364
青海,2011,630000.0,568.0,264.0,304.0,118.84,418.07,31.09,3.3,1622.0,0.4647887323943662,0.5352112676056338,0.20922535211267607,0.7360387323943662,0.05473591549295775
青海,2012,630000.0,571.0,273.0,298.0,122.02,411.12,37.86,3.35,1600.0,0.47810858143607704,0.521891418563923,0.21369527145359019,0.72,0.0663047285464098
青海,2013,630000.0,571.0,281.0,290.0,115.6,415.0,40.4,3.2,1684.0,0.4921190893169877,0.5078809106830122,0.20245183887915935,0.7267950963222417,0.07075306479859894
青海,2014,630000.0,576.0,293.0,283.0,113.64,423.32,39.04,3.2,1710.0,0.5086805555555556,0.4913194444444444,0.19729166666666667,0.7349305555555555,0.06777777777777777
青海,2015,630000.0,577.0,298.0,279.0,112.54,422.28,42.17,3.19,1747.0,0.5164644714038128,0.48353552859618715,0.19504332755632584,0.7318544194107451,0.07308492201039862
青海,2016,630000.0,582.0,312.0,270.0,111.45,425.25,45.31,3.17,1783.0,0.5360824742268041,0.4639175257731959,0.19149484536082476,0.7306701030927835,0.07785223367697595
青海,2017,630000.0,586.0,325.0,261.0,107.68,428.75,49.57,3.11,1772.0,0.5546075085324232,0.4453924914675768,0.1837542662116041,0.731655290102389,0.08459044368600682
青海,2018,630000.0,587.0,336.0,251.0,117.76,416.47,52.78,3.17,1747.0,0.5724020442930153,0.42759795570698467,0.20061328790459967,0.709488926746167,0.08991482112436117
青海,2019,630000.0,590.0,347.0,243.0,122.29,411.63,56.08,3.07,1752.0,0.588135593220339,0.411864406779661,0.207271186440678,0.6976779661016949,0.09505084745762711
青海,2020,630000.0,593.0,356.0,237.0,120.63,414.47,57.9,2.93,2243.0,0.6003372681281619,0.3996627318718381,0.20342327150084316,0.6989376053962901,0.09763912310286678
青海,2021,630000.0,594.0,362.0,232.0,118.97,415.31,59.72,2.78,2733.0,0.6094276094276094,0.39057239057239057,0.2002861952861953,0.6991750841750842,0.10053872053872054
青海,2022,630000.0,595.0,366.0,229.0,116.59,416.36,62.04,2.85,2593.0,0.6151260504201681,0.38487394957983195,0.19594957983193279,0.699764705882353,0.1042689075630252
青海,2023,630000.0,594.0,373.0,221.0,114.08,417.54,62.38,2.97,2557.0,0.6279461279461279,0.3720538720538721,0.19205387205387206,0.702929292929293,0.10501683501683502
青海,2024,630000.0,593.0,378.69,214.0,112.53,417.37,63.1,2.72,2727.0,0.6386003372681281,0.3608768971332209,0.1897639123102867,0.7038279932546374,0.10640809443507589
黑龙江,2000,230000.0,3807.0,2108.29,1698.71,632.85,2952.5,221.65,3.38,11068.0,0.553793012871027,0.44620698712897294,0.1662332545311269,0.775545048594694,0.05822169687417914
黑龙江,2001,230000.0,3811.0,2107.37,1703.63,616.73,2968.51,225.76,3.3,11382.0,0.5529703489897665,0.44702965101023356,0.1618289162949357,0.7789320388349515,0.05923904487011283
黑龙江,2002,230000.0,3813.0,2106.45,1706.55,648.11,2922.43,242.46,3.22,11696.0,0.5524390243902438,0.4475609756097561,0.1699737739312877,0.7664384998688696,0.06358772619984264
黑龙江,2003,230000.0,3815.0,2105.53,1709.47,604.34,2957.12,253.54,3.14,12010.0,0.551908256880734,0.4480917431192661,0.15841153342070774,0.775129750982962,0.06645871559633028
黑龙江,2004,230000.0,3817.0,2104.6,1712.4,554.8,3002.78,259.41,3.14,11850.0,0.5513754257270107,0.4486245742729893,0.14534975111343987,0.7866858789625361,0.06796175006549647
黑龙江,2005,230000.0,3820.0,2028.0,1792.0,545.1,2991.0,283.91,3.07,11853.0,0.5308900523560209,0.46910994764397906,0.14269633507853405,0.7829842931937173,0.07432198952879582
黑龙江,2006,230000.0,3823.0,2045.0,1778.0,535.39,2979.21,308.4,2.99,11855.0,0.5349202197227308,0.46507978027726915,0.14004446769552706,0.7792859011247711,0.0806696311797018
黑龙江,2007,230000.0,3824.0,2061.0,1763.0,503.07,2978.99,341.94,2.92,12038.0,0.5389644351464435,0.4610355648535565,0.13155596234309624,0.7790245815899581,0.08941945606694561
黑龙江,2008,230000.0,3825.0,2119.0,1706.0,486.08,2990.13,348.79,2.84,12202.0,0.5539869281045752,0.44601307189542483,0.1270797385620915,0.7817333333333334,0.09118692810457517
黑龙江,2009,230000.0,3826.0,2123.0,1703.0,471.93,3022.64,331.43,2.88,11815.0,0.5548876110820701,0.44511238891793,0.12334814427600628,0.7900261369576581,0.0866257187663356
黑龙江,2010,230000.0,3833.0,2134.0,1700.0,457.94,3058.21,316.85,2.85,11675.0,0.5567440647012784,0.44351682755022176,0.11947299765196974,0.7978632924602139,0.08266370988781634
黑龙江,2011,230000.0,3782.0,2136.0,1646.0,443.94,3035.78,302.27,2.81,11535.0,0.5647805393971443,0.43521946060285566,0.11738233738762559,0.8026916975145426,0.07992332099418296
黑龙江,2012,230000.0,3724.0,2118.0,1606.0,451.44,2943.46,329.09,2.77,11558.0,0.5687432867883996,0.4312567132116004,0.12122448979591836,0.7904027926960258,0.08837003222341568
黑龙江,2013,230000.0,3666.0,2128.0,1538.0,439.21,2899.0,327.79,2.74,11554.0,0.5804691762138571,0.4195308237861429,0.11980632842334969,0.7907801418439716,0.08941352973267867
黑龙江,2014,230000.0,3608.0,2137.0,1471.0,418.04,2851.09,338.88,2.67,11713.0,0.5922949002217295,0.4077050997782705,0.11586474501108648,0.7902134146341464,0.09392461197339246
黑龙江,2015,230000.0,3529.0,2134.0,1395.0,383.07,2769.78,376.15,2.71,11617.0,0.6047038821195806,0.3952961178804194,0.1085491640691414,0.7848625672995183,0.10658826863134031
黑龙江,2016,230000.0,3463.0,2116.0,1347.0,348.1,2701.48,413.42,2.75,11521.0,0.6110308980652613,0.38896910193473866,0.10051978053710656,0.7800981807681201,0.11938203869477332
黑龙江,2017,230000.0,3399.0,2104.0,1295.0,338.04,2648.4,412.56,2.61,11924.0,0.6190055898793763,0.38099441012062374,0.09945278022947926,0.779170344218888,0.12137687555163283
黑龙江,2018,230000.0,3327.0,2111.0,1216.0,351.24,2569.41,406.35,2.59,11926.0,0.6345055605650737,0.3654944394349264,0.10557258791704238,0.7722903516681695,0.1221370604147881
黑龙江,2019,230000.0,3255.0,2103.0,1152.0,324.64,2481.85,448.52,2.47,11787.0,0.6460829493087558,0.35391705069124424,0.0997357910906298,0.7624731182795699,0.13779416282642087
黑龙江,2020,230000.0,3171.0,2080.0,1091.0,315.08,2369.51,486.41,2.4,12876.0,0.6559444970040996,0.3440555029959003,0.09936297697887102,0.7472437716808579,0.1533932513402712
黑龙江,2021,230000.0,3125.0,2053.0,1072.0,305.53,2295.17,524.3,2.32,13964.0,0.65696,0.34304,0.0977696,0.7344544000000001,0.16777599999999998
黑龙江,2022,230000.0,3099.0,2052.0,1047.0,287.11,2259.62,552.26,2.22,14151.0,0.6621490803484995,0.3378509196515005,0.09264601484349791,0.7291448854469184,0.17820587286221362
黑龙江,2023,230000.0,3062.0,2055.0,1007.0,270.01,2215.99,576.01,2.28,13956.0,0.6711299804049641,0.3288700195950359,0.08818092749836708,0.7237067276290006,0.18811561071195296
黑龙江,2024,230000.0,3029.0,2061.23,968.0,254.0,2187.04,587.96,2.03,15181.0,0.6804985143611754,0.31957741828986463,0.08385605810498514,0.7220336744800264,0.19411026741498846
