省份,year,exponential_decline,local_trend,robust_linear,median_robust_trend,indicator,indicator_code,forecast_method
河北,2030,135.8308277082943,137.74074586115134,135.6545000000002,135.8308277082943,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河北,2031,134.76453125692407,137.2575914405902,134.46025000000023,134.76453125692407,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河北,2032,133.72456175874206,136.8420786389076,133.26600000000025,133.72456175874206,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河北,2033,132.71026919895803,136.48473762946057,132.0717500000003,132.71026919895803,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河北,2034,131.72101961170407,136.17742436133614,130.8775000000003,131.72101961170407,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河北,2035,130.75619468378534,135.9131349507491,129.68325000000036,130.75619468378534,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2025,156.70648678650787,158.18,158.48000000000002,158.18,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2026,155.82561560398776,158.61,159.28,158.61,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2027,155.028570397574,158.9798,160.08,158.9798,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2028,154.3073740709446,159.297828,160.88,159.297828,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2029,153.65480864886024,159.57133208000002,161.68,159.57133208000002,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2030,153.0643430372419,159.80654558880002,162.48000000000002,159.80654558880002,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2031,152.53006765778613,160.008829206368,163.28,160.008829206368,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2032,152.04663530291919,160.18279311747648,164.08,160.18279311747648,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2033,151.60920761914633,160.33240208102978,164.88,160.33240208102978,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2034,151.21340668318388,160.46106578968562,165.68,160.46106578968562,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
河南,2035,150.85527118623136,160.57171657912963,166.48000000000002,160.57171657912963,饲料粮,feed_grain_pc_kg,median_of_robust_provincial_trend_models
